ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
little_guy,0.0190156701709,0.0985331524094,0.0428114694441,0.0150468687179,0.0343874683645,0.0150468687179,0.0291328543549,0.049580710986,0.0159348896844,0.0979612490602,0.0650666422671,0.0167377220053,0.0251674519015,0.103649846121,0.0263320202563,0.0128433058119,0.0263320202563,0.049580710986,0.0278969909145,0.0742519570824,0.0338554546152,0.00752343435893,0.0210864985333,0.09222474298
historic_buildings,0.0234134247136,0.0451269076062,0.0647783798441,0.0190703409732,0.102763672355,0.0102197649263,0.0190703409732,0.0408790597052,0.0102197649263,0.164872871229,0.0153296473895,0.0102197649263,0.0227363696066,0.0860115701113,0.0263786320856,0.0102197649263,0.0153296473895,0.0510988246315,0.0161201489576,0.0246726950894,0.0102197649263,0.0102197649263,0.0102197649263,0.190809112855
teen_magazine,0.0222058288559,0.177646630847,0.0222058288559,0.0222058288559,0.0222058288559,0.0222058288559,0.0222058288559,0.0379077210218,0.0222058288559,0.133234973136,0.0222058288559,0.0333087432839,0.0333087432839,0.0730857746567,0.0222058288559,0.0222058288559,0.0333087432839,0.0606674526586,0.0222058288559,0.0444116577119,0.0222058288559,0.0222058288559,0.0222058288559,0.0622379561331
classic_decor,0.0763858001696,0.119177227883,0.0513503541073,0.0230814574595,0.0230814574595,0.0230814574595,0.0346221861893,0.0230814574595,0.0230814574595,0.0830488430084,0.0613577244634,0.0230814574595,0.0230814574595,0.0706651010089,0.0230814574595,0.0230814574595,0.0230814574595,0.0230814574595,0.0230814574595,0.0763858001696,0.0230814574595,0.0230814574595,0.0230814574595,0.0807851011083
last_flight,0.014979035556,0.0607407450714,0.0524266244462,0.014979035556,0.0531682328536,0.0299580711121,0.0439858131814,0.0449371066681,0.014979035556,0.0993816144355,0.0409234861875,0.014979035556,0.0299580711121,0.0823846955582,0.0224685533341,0.014979035556,0.0224685533341,0.0566789057353,0.0361625907907,0.0615507497163,0.0279512608718,0.014979035556,0.0449371066681,0.100043605587
abandoned_warehouse,0.0308899143882,0.0268231800087,0.0789051306242,0.0255078220729,0.0255078220729,0.0170052147153,0.0395009992792,0.0577822871113,0.0170052147153,0.125225738481,0.029029717356,0.0170052147153,0.029029717356,0.106585741832,0.0340104294305,0.0170052147153,0.0378322642247,0.0464591105957,0.0429811092625,0.0447746140612,0.0170052147153,0.0170052147153,0.0255078220729,0.0916152914784
global_justice,0.0238556803586,0.0810474266674,0.0712048001286,0.0151238953228,0.0226858429841,0.0513897222949,0.0402040383999,0.0282215728765,0.0151238953228,0.227935966238,0.0151238953228,0.0226858429841,0.0226858429841,0.0151238953228,0.0151238953228,0.0151238953228,0.0856570475401,0.0151238953228,0.0151238953228,0.0974993905996,0.0151238953228,0.0151238953228,0.0151238953228,0.0585639773934
official_wedding,0.0203111642656,0.109618716842,0.0490354882376,0.0471803090081,0.0304667463984,0.0304667463984,0.0430197362656,0.0304667463984,0.0203111642656,0.12237350156,0.0406223285312,0.0203111642656,0.0700631527982,0.050777910664,0.0203111642656,0.0203111642656,0.0203111642656,0.0203111642656,0.0203111642656,0.076550231523,0.0203111642656,0.0203111642656,0.0203111642656,0.0759355784529
outdoor_lighting,0.0120632609755,0.102864775257,0.110558325917,0.0158624437637,0.0440222292349,0.00729246130866,0.0217675477676,0.0373142325287,0.00623190845841,0.195201733871,0.027081721995,0.0271216823659,0.0201157096036,0.0767283602478,0.0156461347147,0.00729246130866,0.00863442762645,0.0348323172273,0.0207119198243,0.0333981705186,0.00863442762645,0.00437813829986,0.0125094190032,0.149736190556
final_exam,0.0207796484283,0.0547126722174,0.0387753518489,0.0207796484283,0.0648599393712,0.0311694726424,0.0207796484283,0.0596548109464,0.0207796484283,0.0596548109464,0.0387753518489,0.0415592968566,0.0207796484283,0.0920086945993,0.0354730787426,0.0207796484283,0.0354730787426,0.0683918043469,0.032776784042,0.0687681908832,0.0387753518489,0.0207796484283,0.0354730787426,0.0582406923754
lost_bear,0.0192299242586,0.0576897727759,0.0480748106466,0.0192299242586,0.0288448863879,0.0192299242586,0.0328275341036,0.0588734287041,0.0192299242586,0.0807957213108,0.0464251439486,0.0192299242586,0.0727637677522,0.158231819283,0.0288448863879,0.0192299242586,0.0192299242586,0.0496351042035,0.0303323262058,0.0543388019105,0.0192299242586,0.0192299242586,0.0192299242586,0.0600227537935
frozen_river,0.0141354759295,0.0752077120277,0.101558566418,0.0241307668145,0.0441213485845,0.0141354759295,0.0212032138942,0.045743361002,0.0141354759295,0.13695966663,0.0282709518589,0.0141354759295,0.0141354759295,0.0773512460746,0.0282709518589,0.0141354759295,0.0141354759295,0.0577039388086,0.0824163116563,0.0323842968846,0.0141354759295,0.0141354759295,0.0212032138942,0.0962551702277
young_friends,0.015530322855,0.21827624416,0.02785728572,0.0121666384582,0.0393124813097,0.0480240408291,0.0190692021565,0.03442517403,0.0050395866579,0.130423044297,0.0388461616946,0.0133967956793,0.03085978484,0.0856335917965,0.0270066356169,0.0100791733158,0.0154289607079,0.0350663896134,0.0146896604142,0.0539001921203,0.0121666384582,0.0050395866579,0.0173840024843,0.0903784061274
wet_shirt,0.0190864294367,0.0814224469455,0.0286296441551,0.0190864294367,0.0668025030285,0.0190864294367,0.0356157621964,0.0356157621964,0.0190864294367,0.105503914167,0.0460787168034,0.0286296441551,0.0356157621964,0.0801928189028,0.03258257312,0.0190864294367,0.0477160735918,0.0507376919513,0.0572592883101,0.0521450949562,0.03258257312,0.0190864294367,0.0190864294367,0.0492647241467
deep_bay,0.0154675684103,0.0543934286151,0.112062502173,0.0154675684103,0.0867695357129,0.0154675684103,0.0232013526155,0.0288628755884,0.0154675684103,0.178795130343,0.0563909078109,0.0154675684103,0.0232013526155,0.067920644908,0.0359292381106,0.0154675684103,0.0344113934938,0.0264047909217,0.0154675684103,0.0354361133635,0.0154675684103,0.0154675684103,0.0154675684103,0.0815450496247
abandoned_places,0.0125681191141,0.0268919602688,0.0345943924311,0.0103783177293,0.0438555819931,0.011811264382,0.0568116207878,0.105800763275,0.00691887848622,0.260025979336,0.0207566354587,0.0103783177293,0.0242160747018,0.114049842086,0.0138377569724,0.00691887848622,0.0273851970533,0.0219982245483,0.0174876399487,0.0378610437327,0.00691887848622,0.00691887848622,0.0138377569724,0.107777997535
dead_nature,0.0150444790694,0.0606044957202,0.0944458242713,0.0162820730059,0.0365148393937,0.0202014217352,0.0393196432768,0.0613414267123,0.0095378175433,0.10431800479,0.0246184312153,0.0095378175433,0.0385459571299,0.14517953353,0.0190756350866,0.0162820730059,0.0429201789449,0.0393196432768,0.0173254129569,0.0452250630079,0.0202014217352,0.0095378175433,0.0177978098325,0.0968231796737
clean_city,0.0164411593243,0.047028624366,0.0412557475281,0.0156349160159,0.0277083273618,0.010423277344,0.0284769232851,0.0384888105078,0.010423277344,0.215141857619,0.0220768556887,0.010423277344,0.0208465546879,0.0709770466931,0.0194501003145,0.010423277344,0.030607867127,0.0343060060531,0.0224590413047,0.0489565233105,0.0194501003145,0.010423277344,0.0177936474361,0.210783504342
short_skirt,0.0563951931345,0.106276341126,0.0542457624482,0.0145095963479,0.0337039881282,0.0217643945219,0.030731818228,0.0290191926959,0.0145095963479,0.170276719026,0.0362739908698,0.0247694303178,0.0145095963479,0.0574295611554,0.0270752753839,0.0145095963479,0.0145095963479,0.0452890982577,0.0350292642878,0.0546848494363,0.0145095963479,0.0145095963479,0.0580383853918,0.0574295611554
dry_leaves,0.0124125449191,0.0773069315596,0.0706325412274,0.0186188173787,0.0356342901118,0.0231621241447,0.0262901920256,0.0686127323128,0.0124125449191,0.103414362682,0.0356342901118,0.0124125449191,0.042176782023,0.117186482924,0.0248250898383,0.0124125449191,0.0276147456498,0.0339117033703,0.0326821458933,0.0419603119712,0.0186188173787,0.0124125449191,0.0211895396033,0.118465375197
silver_shadow,0.0765087203288,0.0507791325854,0.0857627400683,0.0141762395247,0.0242003546243,0.0141762395247,0.0397328187745,0.0406975551918,0.0141762395247,0.0986409346978,0.0365908423018,0.0141762395247,0.0264532230832,0.0802898193218,0.0283524790494,0.0141762395247,0.0212643592871,0.0434013059919,0.0223608952304,0.0534284693655,0.0141762395247,0.0141762395247,0.0242003546243,0.148102318801
special_operations,0.0464147059226,0.0391294071317,0.0367730261426,0.0215411399848,0.0215411399848,0.0215411399848,0.0937923199632,0.0603749823584,0.0870559595646,0.0572630794279,0.0401963144382,0.0215411399848,0.0367730261426,0.0731949790785,0.0323117099772,0.0215411399848,0.0323117099772,0.0323117099772,0.0391294071317,0.0391294071317,0.0215411399848,0.0215411399848,0.0215411399848,0.0815091357559
high_relief,0.0191043850441,0.0330897655438,0.0269454308775,0.0121116947943,0.0292402178357,0.0181675421915,0.0522816420023,0.0292402178357,0.0121116947943,0.385959122785,0.020675956315,0.0181675421915,0.034770600941,0.124267558129,0.0121116947943,0.0121116947943,0.020675956315,0.0226007301691,0.0121116947943,0.0220008521831,0.0121116947943,0.0121116947943,0.0181675421915,0.0398630738889
baked_goods,0.0273263604711,0.0894506909408,0.0366932832847,0.0259863275185,0.0366932832847,0.0259863275185,0.0259863275185,0.0579531117233,0.0173242183457,0.121629825202,0.0614924820469,0.0173242183457,0.0323274315338,0.0721082070001,0.0295742906167,0.0173242183457,0.0366932832847,0.055081476868,0.0273263604711,0.0173242183457,0.0173242183457,0.0173242183457,0.0259863275185,0.107759293124
smiling_girl,0.00926436759847,0.217825981144,0.0357880303678,0.0117798594744,0.0208180072476,0.0101238607779,0.0107117263535,0.0216741688082,0.00549546632551,0.313396890651,0.0492028988882,0.00870050997561,0.0120900259161,0.0703065051169,0.0234536386782,0.00510611397733,0.00723486461335,0.0444096643289,0.00711348103896,0.0276440352858,0.0101997062787,0.00329727979531,0.0138298963187,0.0605330210392
wild_water,0.0101855167628,0.0802768051529,0.159090789666,0.0570747746697,0.0632008960508,0.0112144629059,0.0187573548409,0.0459442374938,0.00560723145295,0.17517384154,0.0256290525047,0.00560723145295,0.0144730428325,0.0546504767511,0.014905772874,0.00841084717942,0.0104632363361,0.0140180786324,0.0197184544896,0.0492812897759,0.013024901437,0.00841084717942,0.0140180786324,0.120862779387
traditional_architecture,0.0152619755887,0.0722045060069,0.108080116505,0.0168037482139,0.0491314699798,0.00840187410695,0.0177954549277,0.0246720333535,0.00840187410695,0.342897777351,0.0202839184184,0.00840187410695,0.0216864035029,0.043297478082,0.0177954549277,0.00840187410695,0.00840187410695,0.0186920263295,0.0132526983843,0.0295461269248,0.00840187410695,0.00840187410695,0.0195165088239,0.110269183931
late_dinner,0.0259438217806,0.0709986528941,0.0482986043844,0.0164477239376,0.0382060175237,0.0246715859065,0.0328954478753,0.0424538589219,0.0164477239376,0.0671430138167,0.0522947071853,0.0246715859065,0.0575670337817,0.0709986528941,0.0246715859065,0.0164477239376,0.028078021069,0.0644006674677,0.0164477239376,0.056736255015,0.0306918707021,0.0164477239376,0.0382060175237,0.118833979757
cool_cars,0.0211612975988,0.0581671451225,0.0342826790275,0.0138502490899,0.0178654282283,0.0130784011621,0.0157870267299,0.0247435645593,0.00653920058105,0.297809024234,0.033302032382,0.0314397345406,0.0130784011621,0.051725975609,0.0122023144047,0.00653920058105,0.00980880087158,0.0405178835229,0.0321452717036,0.0524690360093,0.0145480529557,0.00653920058105,0.0122023144047,0.180197764939
grand_oasis,0.0356443636135,0.0356443636135,0.0534665454202,0.0665132880045,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0827974244947,0.0534665454202,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0356443636135,0.0665132880045
outdoor_dining,0.0267551072085,0.0868984162436,0.0751050647606,0.0169620582892,0.0486951636356,0.0169620582892,0.0394007522678,0.0316516316682,0.0169620582892,0.127215437169,0.0475408437388,0.0169620582892,0.0169620582892,0.0769319904852,0.0254430874338,0.0169620582892,0.0316516316682,0.0339241165785,0.0169620582892,0.0339241165785,0.0169620582892,0.0169620582892,0.0289560447284,0.133248071232
open_world,0.0188058719719,0.142929436669,0.053984325136,0.00852384081094,0.0735766752416,0.0193088620276,0.0330828751816,0.0396593308573,0.00970073763341,0.228718537383,0.028765230575,0.00970073763341,0.0231973884253,0.0559499399114,0.0120358563682,0.0106038023274,0.0166867917095,0.0217552689117,0.017511753608,0.038161099307,0.0106038023274,0.00970073763341,0.0146674776657,0.102369620684
real_word,0.0224343913941,0.0698381717937,0.0392673537711,0.0185255438653,0.0406485982611,0.0274764058027,0.0399666128454,0.0605800702334,0.0123503625768,0.164991051354,0.0318780004127,0.0185255438653,0.041965491662,0.0830285429211,0.021083387705,0.021083387705,0.0286883565667,0.0370510877305,0.0282946121034,0.0514056382486,0.0399666128454,0.0185255438653,0.0230460903143,0.059379142157
sandy_shoreline,0.0154024134141,0.0641091212663,0.175098034645,0.0154024134141,0.0431695090794,0.0154024134141,0.0231036201212,0.0326228351199,0.0154024134141,0.118437536888,0.0287412947104,0.0154024134141,0.0326228351199,0.0546710166917,0.0262935643859,0.0154024134141,0.0154024134141,0.0154024134141,0.024295000945,0.0420801760066,0.0154024134141,0.0154024134141,0.0154024134141,0.165328907465
contemporary_realism,0.0310757076923,0.0669588440952,0.110303527653,0.0310757076923,0.0310757076923,0.0310757076923,0.0310757076923,0.0466135615385,0.0310757076923,0.0310757076923,0.0310757076923,0.0310757076923,0.0310757076923,0.105592636972,0.0310757076923,0.0310757076923,0.0310757076923,0.0466135615385,0.0310757076923,0.0490172758938,0.0310757076923,0.0310757076923,0.0310757076923,0.0466135615385
tropical_reef,0.0168158204555,0.0442759402705,0.123168407184,0.0168158204555,0.0168158204555,0.0168158204555,0.0168158204555,0.0420395511389,0.0168158204555,0.269473173053,0.0405969818062,0.0168158204555,0.0168158204555,0.0336316409111,0.0252237306833,0.0168158204555,0.0287064011309,0.0287064011309,0.0168158204555,0.0336316409111,0.0168158204555,0.0168158204555,0.0168158204555,0.111940465858
sandy_river,0.0344846676102,0.0344846676102,0.0517270014154,0.0344846676102,0.11349896743,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0689693352205,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0517270014154,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0344846676102,0.0588690099244
sitting_buddha,0.0231638653779,0.0766585210235,0.138402640607,0.0231638653779,0.0559225179523,0.0347457980669,0.0347457980669,0.0347457980669,0.0347457980669,0.100857831788,0.0347457980669,0.0231638653779,0.0231638653779,0.0490618541812,0.0347457980669,0.0231638653779,0.0231638653779,0.0231638653779,0.0231638653779,0.0463277307558,0.0231638653779,0.0231638653779,0.0231638653779,0.0694915961337
wild_geranium,0.0302405856807,0.0978605909421,0.0604811713614,0.0302405856807,0.0702451202867,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.132791401165,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0302405856807,0.0640505883114
sexy_guy,0.0189175668222,0.101489716159,0.0244144331477,0.017650330134,0.0200340247569,0.0141881751166,0.0228355231946,0.0277756387243,0.00945878341108,0.203017480942,0.0366270703436,0.0141881751166,0.00945878341108,0.0928625146002,0.0258418768568,0.00945878341108,0.017650330134,0.0481705229173,0.0889725971521,0.0570669492196,0.017650330134,0.00945878341108,0.0161471533028,0.0966644575814
derelict_hospital,0.0173721973205,0.0173721973205,0.0649479190498,0.0173721973205,0.0687598499983,0.0173721973205,0.0794033492258,0.0960281660368,0.0260582959807,0.0756403185112,0.0173721973205,0.0173721973205,0.0173721973205,0.207278206044,0.0173721973205,0.0173721973205,0.0260582959807,0.0173721973205,0.0173721973205,0.0274020401199,0.0173721973205,0.0173721973205,0.0173721973205,0.0852127965665
wet_feet,0.0201532957092,0.0770845440633,0.0662253542307,0.0191650162644,0.0666057766595,0.0218111528177,0.0483454423664,0.0375186071169,0.0127766775096,0.0702717263029,0.0329783784396,0.0191650162644,0.0255533550193,0.129702475072,0.0218111528177,0.0127766775096,0.0270614372287,0.0427406422843,0.0201532957092,0.0942540886094,0.0238416048089,0.0127766775096,0.0255533550193,0.0716742506679
traditional_tattoo,0.0381711997194,0.0554410826605,0.0241995709292,0.0241995709292,0.0538378713145,0.0241995709292,0.0362993563938,0.0451570141145,0.0241995709292,0.136408365205,0.0241995709292,0.0241995709292,0.0241995709292,0.0604989273229,0.0241995709292,0.0241995709292,0.0241995709292,0.041311251635,0.0241995709292,0.0637173047763,0.0241995709292,0.0241995709292,0.100725333464,0.0538378713145
magic_places,0.0195738605847,0.146650896054,0.0683016320899,0.0107756110252,0.0239729853644,0.0215512220504,0.0473174858965,0.0477125446737,0.0161634165378,0.16655681249,0.0286449403539,0.0183951186525,0.058965608528,0.0731439689029,0.0107756110252,0.0107756110252,0.0183951186525,0.0239729853644,0.0169969129513,0.0418821206556,0.0107756110252,0.0107756110252,0.0107756110252,0.0971487040465
static_electricity,0.0273159047812,0.121940974653,0.0273159047812,0.0273159047812,0.0273159047812,0.0273159047812,0.0466311662862,0.0765603524433,0.0273159047812,0.068289761953,0.0634514502251,0.0273159047812,0.0273159047812,0.0466311662862,0.0466311662862,0.0273159047812,0.0273159047812,0.0273159047812,0.0273159047812,0.04961924764,0.0273159047812,0.0273159047812,0.0273159047812,0.0705061425096
abandoned_prison,0.0197215138734,0.0358240625217,0.0295822708101,0.0197215138734,0.0197215138734,0.0197215138734,0.0813019212057,0.0737311039564,0.0197215138734,0.112223613353,0.0197215138734,0.0197215138734,0.0336667300685,0.106249304826,0.0197215138734,0.0197215138734,0.0368008458888,0.0295822708101,0.0197215138734,0.102614456479,0.0197215138734,0.0197215138734,0.0295822708101,0.0921829827909
plastic_surgery,0.0263945660192,0.129400089448,0.02856584458,0.0167334843343,0.0683095469089,0.0734794905958,0.0334669686687,0.050200453003,0.0167334843343,0.0469002022267,0.0403982048257,0.02856584458,0.0251002265015,0.0532032679277,0.0167334843343,0.0167334843343,0.0312251068617,0.0388698033925,0.0964008048236,0.0303963170803,0.02856584458,0.0167334843343,0.0251002265015,0.0617897698033
used_car,0.0206037345089,0.0555128740959,0.0434584002067,0.0148744389198,0.0698491610206,0.0114135584142,0.0426906227037,0.0383999526749,0.0114135584142,0.208318962617,0.0348541376506,0.0208688597944,0.0187390992852,0.0679632641945,0.0167147693103,0.0114135584142,0.0167147693103,0.0558170948982,0.0230629701155,0.0674749906245,0.0212575057817,0.0066859077241,0.018266239597,0.103631569724
special_livery,0.0357202147693,0.0357202147693,0.0357202147693,0.0357202147693,0.0609782208581,0.0357202147693,0.0357202147693,0.0357202147693,0.0357202147693,0.0921988333599,0.0357202147693,0.0357202147693,0.0357202147693,0.0535803221539,0.0357202147693,0.0357202147693,0.0357202147693,0.0535803221539,0.0357202147693,0.0357202147693,0.0357202147693,0.0357202147693,0.0357202147693,0.0609782208581
old_tree,0.0041228704226,0.0941677196299,0.0930756510018,0.00995348969014,0.0593216235651,0.00824574084519,0.0233506580318,0.0426887918511,0.0041228704226,0.165561020482,0.0357240738117,0.00873237968627,0.0329092465478,0.152531889423,0.0207426924275,0.00824574084519,0.0109598775481,0.0308421245646,0.0104206590199,0.0391065860278,0.00995348969014,0.0041228704226,0.0140091663922,0.117088767651
real_love,0.0196263425881,0.159748416504,0.0478878770183,0.013489216769,0.0389988485829,0.022290604845,0.023218857668,0.0430927150483,0.00636874424143,0.178913529611,0.0353797549385,0.0118842385447,0.0374061644194,0.0891624193801,0.0187017644331,0.00955311636215,0.0141688310883,0.037569091629,0.0201268042425,0.0416372528366,0.0229152271513,0.0108721264822,0.0147938009547,0.0821942546612
open_class,0.0244020766658,0.066605288402,0.0970570386715,0.0134335935019,0.106987746628,0.0442138230409,0.0367012599755,0.048975541122,0.0134335935019,0.0789008300895,0.0385655456806,0.0134335935019,0.0229325785628,0.0470175772567,0.0268671870039,0.0134335935019,0.0250674267387,0.0403007805058,0.028945371151,0.0630955132171,0.0268671870039,0.0134335935019,0.0229325785628,0.0863966822117
true_beauty,0.0309614499253,0.117739479315,0.0762020384706,0.0154807249627,0.0395112182385,0.0619228998507,0.0192582840329,0.0333977855468,0.0103204833084,0.177531423819,0.0328134552035,0.0103204833084,0.0258012082711,0.0621802701083,0.0218591344276,0.0154807249627,0.017618167041,0.0289259991865,0.0162790171247,0.0326152753765,0.0192582840329,0.0103204833084,0.017618167041,0.106583543137
strange_insect,0.0178452440711,0.0549930819061,0.0332996787734,0.0178452440711,0.0304637371657,0.0267678661067,0.0267678661067,0.0567380518355,0.0178452440711,0.140835101206,0.0356904881422,0.0698726239364,0.0304637371657,0.0606366360999,0.0178452440711,0.0178452440711,0.0446131101778,0.0267678661067,0.0178452440711,0.0384511570076,0.0377968334802,0.0178452440711,0.0178452440711,0.143080212215
rocky_beach,0.0214186649469,0.0604075361521,0.151057135197,0.0117911947492,0.0593230203632,0.0117911947492,0.0262324000458,0.0262324000458,0.0117911947492,0.186583477549,0.0304347106201,0.0322141431366,0.0201288285146,0.0689511320295,0.0220026689429,0.0117911947492,0.0220026689429,0.0313446791556,0.0214186649469,0.044439534641,0.0117911947492,0.0117911947492,0.0117911947492,0.0932699715257
dilapidated_building,0.0423422370029,0.036096510422,0.0312604950134,0.0167524487877,0.028598218927,0.0167524487877,0.0354822559271,0.0741769500874,0.0167524487877,0.211758436445,0.0251286731815,0.0167524487877,0.0251286731815,0.134616373502,0.0251286731815,0.0167524487877,0.0167524487877,0.0251286731815,0.0167524487877,0.030430765945,0.0167524487877,0.0167524487877,0.0251286731815,0.0988223517316
deep_freeze,0.0289569092773,0.0702820540824,0.0764108638054,0.0183579448667,0.0388827511914,0.0275369173001,0.0473844043361,0.0539079522365,0.0183579448667,0.112414423474,0.0458948621669,0.0183579448667,0.0342563914826,0.0694643004687,0.0275369173001,0.0183579448667,0.0275369173001,0.0313389721707,0.046400168852,0.0333471440833,0.0183579448667,0.0183579448667,0.0183579448667,0.0999424364057
sweet_baby,0.0116193042885,0.169032274587,0.0446735762533,0.0116193042885,0.0376304274508,0.00871447821634,0.0140257409993,0.0252958178244,0.00991769657175,0.201556999218,0.049478763414,0.00871447821634,0.0229948349429,0.103543128622,0.0188004292644,0.00580965214423,0.0134950995329,0.0530967946351,0.0105532132564,0.0520441667663,0.0149955187388,0.00871447821634,0.0184714954411,0.0852023271111
little_angel,0.0194095424987,0.136661239159,0.0510207173725,0.0106851522334,0.0339729016244,0.0237717376314,0.025796239438,0.0436190032593,0.0182406958357,0.0979835652964,0.0610869145152,0.0182406958357,0.0520685688852,0.124395455909,0.0248202799987,0.0160277283502,0.0182406958357,0.0368583230293,0.0168542277517,0.0568502861987,0.0160277283502,0.0106851522334,0.0160277283502,0.070655420408
equal_marriage,0.0209747018731,0.122292137534,0.0209747018731,0.0209747018731,0.0314620528097,0.0524367546828,0.0209747018731,0.108089181422,0.0209747018731,0.039139326532,0.11300083286,0.0209747018731,0.0314620528097,0.035806055801,0.0209747018731,0.0209747018731,0.0209747018731,0.0209747018731,0.0330844516457,0.118606625807,0.0209747018731,0.0209747018731,0.0209747018731,0.0419494037462
sacred_place,0.0229000018235,0.0856414986672,0.0923622261155,0.0270909930306,0.0786278572478,0.0145180194094,0.0290360388188,0.0406907511088,0.0145180194094,0.15657963979,0.0217770291141,0.0145180194094,0.0362950485235,0.0580720776377,0.0322988892239,0.0217770291141,0.0270909930306,0.0247838093832,0.0145180194094,0.026371932619,0.0145180194094,0.0145180194094,0.0217770291141,0.109719039181
small_bird,0.0123677407408,0.0565971171808,0.0542278296525,0.0117612501634,0.07032199449,0.0133851399394,0.0347178563719,0.0323238280185,0.0117612501634,0.280781811026,0.0320079051754,0.00784083344223,0.0196020836056,0.0540618649122,0.017443853988,0.0117612501634,0.020238279658,0.0332480376415,0.0346223781911,0.0576368137262,0.020238279658,0.0117612501634,0.020843384728,0.0804479672009
open_wear,0.0242669236409,0.11655118971,0.0392291512968,0.0200387855631,0.0474185765804,0.0333979759385,0.0460823901718,0.044689268913,0.0133591903754,0.072351777757,0.0957107705938,0.0200387855631,0.0344819250164,0.0642294717639,0.0249285886145,0.0133591903754,0.0432312481791,0.0355129013645,0.0267183807508,0.0460823901718,0.0310317381006,0.0133591903754,0.0267183807508,0.0672118084329
sexy_feet,0.028556133815,0.11171742202,0.041719020613,0.0169470912441,0.0169470912441,0.0192869962561,0.0210824685211,0.04423728543,0.0112980608294,0.215524378493,0.0291618635114,0.0112980608294,0.0192869962561,0.0991763505233,0.0239296768436,0.0112980608294,0.0112980608294,0.0742030012843,0.0112980608294,0.0365612928578,0.0210824685211,0.0112980608294,0.0169470912441,0.0958450063464
venomous_snakes,0.0192311471808,0.0192311471808,0.0464280963439,0.0192311471808,0.0328296217623,0.0192311471808,0.0511223969242,0.194435236222,0.0192311471808,0.048077867952,0.0427843960614,0.0288467207712,0.0192311471808,0.0407322233716,0.0192311471808,0.0288467207712,0.0192311471808,0.0328296217623,0.0192311471808,0.0876753016227,0.0192311471808,0.0192311471808,0.0192311471808,0.134618030266
forced_perspective,0.0190511926021,0.0459936475594,0.0637301996143,0.0190511926021,0.0325224200808,0.0355500093679,0.0476279815053,0.0423840430354,0.0190511926021,0.0822368502721,0.0403510734575,0.0285767889032,0.0381023852042,0.103178981242,0.0190511926021,0.0190511926021,0.0190511926021,0.0325224200808,0.0300504037793,0.0459936475594,0.059464875038,0.0190511926021,0.0325224200808,0.105833505005
dramatic_lighting,0.0146533684567,0.0489879743061,0.108051939437,0.0136717788956,0.0252733220943,0.0109900263425,0.0324412924462,0.0637231192272,0.00732668422834,0.142572988548,0.0342466410273,0.00732668422834,0.0248954558202,0.113752920073,0.0289993084486,0.0155181662205,0.0146533684567,0.0260061371535,0.0225783936753,0.0514898396645,0.00732668422834,0.00732668422834,0.021514747228,0.156672475566
fresh_fruit,0.0273441081242,0.138575189349,0.0442036316822,0.0150532119968,0.0728661696575,0.0225798179953,0.0150532119968,0.0256974402784,0.0150532119968,0.146499734758,0.0548802673732,0.0150532119968,0.0256974402784,0.0388544300025,0.0318832146492,0.0150532119968,0.0442036316822,0.0301064239937,0.0150532119968,0.0324351639939,0.0150532119968,0.0150532119968,0.0334895561879,0.11025808402
weird_stuff,0.0250018756153,0.0772394856596,0.0382666224327,0.0158505539978,0.029577536424,0.0158505539978,0.029577536424,0.0382666224327,0.0158505539978,0.100839681441,0.0433045188502,0.0270585882153,0.029577536424,0.0889179976257,0.0270585882153,0.0237758309967,0.0382666224327,0.0762076654227,0.0317011079957,0.0475516619935,0.0382666224327,0.0158505539978,0.0158505539978,0.110291128977
senior_project,0.0360260317844,0.0665740721425,0.0530535251631,0.0342593834307,0.0389896171825,0.0389896171825,0.0228395889538,0.0508122583896,0.0228395889538,0.0968483157877,0.0456791779076,0.0228395889538,0.0389896171825,0.0843370642755,0.0342593834307,0.0228395889538,0.0228395889538,0.0426192531998,0.0228395889538,0.0492124746151,0.0228395889538,0.0228395889538,0.0426192531998,0.0640142434955
global_protest,0.0123518526003,0.0337458888717,0.0185277789005,0.0123518526003,0.0802870419021,0.0419705546363,0.15546820129,0.0298200100681,0.0123518526003,0.0210859313342,0.0123518526003,0.0185277789005,0.0185277789005,0.0185277789005,0.0123518526003,0.0123518526003,0.0702871766999,0.0123518526003,0.0833078436637,0.197903924197,0.0123518526003,0.0123518526003,0.0123518526003,0.0884937857324
